scenario,t,value
drift_gradual,1709,1.855259
drift_gradual,1710,1.838967
drift_gradual,1711,1.693365
drift_gradual,1712,1.946414
drift_gradual,1713,1.65007
drift_gradual,1714,1.697471
drift_gradual,1715,2.032964
drift_gradual,1716,1.920287
drift_gradual,1717,1.738799
drift_gradual,1718,1.838107
drift_gradual,1719,1.820719
drift_gradual,1720,1.388158
drift_gradual,1721,1.666529
drift_gradual,1722,1.797373
drift_gradual,1723,1.754008
drift_gradual,1724,1.847065
drift_gradual,1725,1.981922
drift_gradual,1726,1.76677
drift_gradual,1727,1.658852
drift_gradual,1728,1.868728
drift_gradual,1729,1.773506
drift_gradual,1730,1.80159
drift_gradual,1731,1.783734
drift_gradual,1732,2.166276
drift_gradual,1733,1.496394
drift_gradual,1734,1.77675
drift_gradual,1735,1.836947
drift_gradual,1736,1.722829
drift_gradual,1737,1.977474
drift_gradual,1738,1.966989
drift_gradual,1739,1.840337
drift_gradual,1740,1.809399
drift_gradual,1741,1.835706
drift_gradual,1742,1.839282
drift_gradual,1743,1.845744
drift_gradual,1744,1.8318
drift_gradual,1745,1.900367
drift_gradual,1746,1.977982
drift_gradual,1747,1.682961
drift_gradual,1748,1.7124
drift_gradual,1749,1.610222
drift_gradual,1750,2.00496
drift_gradual,1751,1.915048
drift_gradual,1752,1.95579
drift_gradual,1753,1.668075
drift_gradual,1754,2.152742
drift_gradual,1755,1.796172
drift_gradual,1756,1.915231
drift_gradual,1757,2.020658
drift_gradual,1758,1.746953
drift_gradual,1759,1.815551
drift_gradual,1760,1.926876
drift_gradual,1761,2.331121
drift_gradual,1762,1.950169
drift_gradual,1763,2.148454
drift_gradual,1764,2.090851
drift_gradual,1765,1.967702
drift_gradual,1766,1.766621
drift_gradual,1767,2.076463
drift_gradual,1768,1.695283
drift_gradual,1769,2.162631
drift_gradual,1770,1.955001
drift_gradual,1771,1.529966
drift_gradual,1772,1.878924
drift_gradual,1773,2.030592
drift_gradual,1774,1.899446
drift_gradual,1775,2.044751
drift_gradual,1776,1.812496
drift_gradual,1777,1.746603
drift_gradual,1778,1.934283
drift_gradual,1779,1.952235
drift_gradual,1780,1.897742
drift_gradual,1781,2.136594
drift_gradual,1782,1.827469
drift_gradual,1783,2.004475
drift_gradual,1784,1.970195
drift_gradual,1785,1.728993
drift_gradual,1786,1.767145
drift_gradual,1787,1.969287
drift_gradual,1788,2.26718
drift_gradual,1789,2.05939
drift_gradual,1790,1.716155
drift_gradual,1791,1.510927
drift_gradual,1792,2.089958
drift_gradual,1793,1.968068
drift_gradual,1794,2.15619
drift_gradual,1795,1.855392
drift_gradual,1796,2.042532
drift_gradual,1797,2.119426
drift_gradual,1798,1.92788
drift_gradual,1799,1.933587
drift_gradual,1800,2.003789
drift_gradual,1801,2.083901
drift_gradual,1802,2.00285
drift_gradual,1803,2.153599
drift_gradual,1804,1.94071
drift_gradual,1805,1.813241
drift_gradual,1806,2.311546
drift_gradual,1807,1.926805
drift_gradual,1808,1.934734
drift_gradual,1809,2.01263
drift_gradual,1810,2.035077
drift_gradual,1811,1.969497
drift_gradual,1812,2.027385
drift_gradual,1813,2.026536
drift_gradual,1814,2.061223
drift_gradual,1815,1.683877
drift_gradual,1816,2.322131
drift_gradual,1817,2.020407
drift_gradual,1818,2.132093
drift_gradual,1819,1.840785
drift_gradual,1820,1.97935
drift_gradual,1821,1.951653
drift_gradual,1822,2.275459
drift_gradual,1823,1.969628
drift_gradual,1824,2.173712
drift_gradual,1825,1.964937
drift_gradual,1826,1.997107
drift_gradual,1827,2.030667
drift_gradual,1828,2.262577
drift_gradual,1829,1.789022
drift_gradual,1830,1.87765
drift_gradual,1831,1.785404
drift_gradual,1832,1.916875
drift_gradual,1833,1.96076
drift_gradual,1834,1.842828
drift_gradual,1835,1.977378
drift_gradual,1836,1.787793
drift_gradual,1837,1.939802
drift_gradual,1838,2.275063
drift_gradual,1839,2.158038
drift_gradual,1840,2.12812
drift_gradual,1841,1.952083
drift_gradual,1842,1.874587
drift_gradual,1843,1.936627
drift_gradual,1844,2.103519
drift_gradual,1845,2.242727
drift_gradual,1846,2.250355
drift_gradual,1847,2.212092
drift_gradual,1848,2.009366
drift_gradual,1849,2.126182
drift_gradual,1850,2.076799
drift_gradual,1851,2.097322
drift_gradual,1852,2.435569
drift_gradual,1853,1.8682
drift_gradual,1854,2.099798
drift_gradual,1855,2.319262
drift_gradual,1856,1.920116
drift_gradual,1857,2.045938
drift_gradual,1858,2.065644
drift_gradual,1859,2.114007
drift_gradual,1860,1.910606
drift_gradual,1861,2.241793
drift_gradual,1862,2.254943
drift_gradual,1863,2.233756
drift_gradual,1864,2.029444
drift_gradual,1865,2.175477
drift_gradual,1866,2.030084
drift_gradual,1867,2.117611
drift_gradual,1868,2.49302
drift_gradual,1869,2.186854
drift_gradual,1870,1.996871
drift_gradual,1871,2.20455
drift_gradual,1872,1.977231
drift_gradual,1873,2.002648
drift_gradual,1874,2.028832
drift_gradual,1875,2.120854
drift_gradual,1876,2.330545
drift_gradual,1877,2.27926
drift_gradual,1878,2.273449
drift_gradual,1879,2.032661
drift_gradual,1880,2.118803
drift_gradual,1881,2.2433
drift_gradual,1882,2.110752
drift_gradual,1883,2.165745
drift_gradual,1884,2.276204
drift_gradual,1885,2.160184
drift_gradual,1886,2.248909
drift_gradual,1887,2.456409
drift_gradual,1888,2.194221
drift_gradual,1889,2.399401
drift_gradual,1890,2.308906
drift_gradual,1891,2.007414
drift_gradual,1892,2.064679
drift_gradual,1893,2.107461
drift_gradual,1894,2.106775
drift_gradual,1895,2.223957
drift_gradual,1896,2.332197
drift_gradual,1897,2.430774
drift_gradual,1898,2.291226
drift_gradual,1899,2.180648
drift_gradual,1900,1.937664
drift_gradual,1901,2.263088
drift_gradual,1902,2.258866
drift_gradual,1903,2.284939
drift_gradual,1904,2.575936
drift_gradual,1905,2.448589
drift_gradual,1906,2.382759
drift_gradual,1907,2.123188
drift_gradual,1908,2.193051
drift_gradual,1909,2.258273
drift_gradual,1910,2.158689
drift_gradual,1911,2.35257
drift_gradual,1912,2.333536
drift_gradual,1913,2.119254
drift_gradual,1914,2.464523
drift_gradual,1915,2.302847
drift_gradual,1916,2.030639
drift_gradual,1917,2.284799
drift_gradual,1918,2.337181
drift_gradual,1919,2.443419
drift_gradual,1920,2.249379
drift_gradual,1921,2.426691
drift_gradual,1922,2.333071
drift_gradual,1923,2.110242
drift_gradual,1924,2.097725
drift_gradual,1925,2.480884
drift_gradual,1926,2.494398
drift_gradual,1927,2.365936
drift_gradual,1928,2.544356
drift_gradual,1929,2.480991
drift_gradual,1930,2.427544
drift_gradual,1931,2.190803
drift_gradual,1932,2.589714
drift_gradual,1933,2.412945
drift_gradual,1934,2.277124
drift_gradual,1935,2.237259
drift_gradual,1936,2.378518
drift_gradual,1937,2.091841
drift_gradual,1938,2.449951
drift_gradual,1939,2.204464
drift_gradual,1940,2.405591
drift_gradual,1941,2.274257
drift_gradual,1942,2.315337
drift_gradual,1943,2.243964
drift_gradual,1944,2.335816
drift_gradual,1945,2.645907
drift_gradual,1946,2.572759
drift_gradual,1947,2.420672
drift_gradual,1948,2.366206
drift_gradual,1949,2.49913
drift_gradual,1950,2.544496
drift_gradual,1951,2.253027
drift_gradual,1952,2.368384
drift_gradual,1953,2.109206
drift_gradual,1954,2.553465
drift_gradual,1955,2.697254
drift_gradual,1956,2.402012
drift_gradual,1957,2.073748
drift_gradual,1958,2.486334
drift_gradual,1959,2.261887
drift_gradual,1960,2.300498
drift_gradual,1961,2.496486
drift_gradual,1962,2.443183
drift_gradual,1963,2.334284
drift_gradual,1964,2.312559
drift_gradual,1965,2.431375
drift_gradual,1966,2.35358
drift_gradual,1967,2.251114
drift_gradual,1968,2.370116
drift_gradual,1969,2.473439
drift_gradual,1970,2.398284
drift_gradual,1971,2.215474
drift_gradual,1972,2.57836
drift_gradual,1973,2.021678
drift_gradual,1974,2.368045
drift_gradual,1975,2.34447
drift_gradual,1976,2.462227
drift_gradual,1977,2.526749
drift_gradual,1978,2.614015
drift_gradual,1979,2.340639
drift_gradual,1980,2.537987
drift_gradual,1981,2.481873
drift_gradual,1982,2.198269
drift_gradual,1983,2.742581
drift_gradual,1984,2.244184
drift_gradual,1985,2.525425
drift_gradual,1986,2.523494
drift_gradual,1987,2.508846
drift_gradual,1988,2.395813
drift_gradual,1989,2.596588
drift_gradual,1990,2.240945
drift_gradual,1991,2.467626
drift_gradual,1992,2.395419
drift_gradual,1993,2.380905
drift_gradual,1994,2.549312
drift_gradual,1995,2.649122
drift_gradual,1996,2.438512
drift_gradual,1997,2.609602
drift_gradual,1998,2.502461
drift_gradual,1999,2.36359
drift_gradual,2000,2.461307
drift_gradual,2001,2.455077
drift_gradual,2002,2.395501
drift_gradual,2003,2.564272
drift_gradual,2004,2.535197
drift_gradual,2005,2.261403
drift_gradual,2006,2.252271
drift_gradual,2007,2.563703
drift_gradual,2008,2.377707
drift_gradual,2009,2.545306
drift_gradual,2010,2.61714
drift_gradual,2011,2.309357
drift_gradual,2012,2.288269
drift_gradual,2013,2.751165
drift_gradual,2014,2.552736
drift_gradual,2015,2.437114
drift_gradual,2016,2.359909
drift_gradual,2017,2.423434
drift_gradual,2018,2.321414
drift_gradual,2019,2.632512
drift_gradual,2020,2.383487
drift_gradual,2021,2.66403
drift_gradual,2022,2.439906
drift_gradual,2023,2.343497
drift_gradual,2024,2.436055
drift_gradual,2025,2.106375
drift_gradual,2026,2.481885
drift_gradual,2027,2.474482
drift_gradual,2028,2.623711
drift_gradual,2029,2.217054
drift_gradual,2030,2.67428
drift_gradual,2031,2.62309
drift_gradual,2032,2.687807
drift_gradual,2033,2.492092
drift_gradual,2034,2.652085
drift_gradual,2035,2.279313
drift_gradual,2036,2.606957
drift_gradual,2037,2.384326
drift_gradual,2038,2.25229
drift_gradual,2039,2.331379
drift_gradual,2040,2.50083
drift_gradual,2041,2.376355
drift_gradual,2042,2.556411
drift_gradual,2043,2.228764
drift_gradual,2044,2.180935
drift_gradual,2045,2.705858
drift_gradual,2046,2.63557
drift_gradual,2047,2.342605
drift_gradual,2048,2.49955
drift_gradual,2049,2.652926
drift_gradual,2050,2.56288
drift_gradual,2051,2.522233
drift_gradual,2052,2.664273
drift_gradual,2053,2.390393
drift_gradual,2054,2.504677
drift_gradual,2055,2.497323
drift_gradual,2056,2.459086
drift_gradual,2057,2.441529
drift_gradual,2058,2.51093
drift_gradual,2059,2.505161
drift_gradual,2060,2.342736
drift_gradual,2061,2.620269
drift_gradual,2062,2.353542
drift_gradual,2063,2.467265
drift_gradual,2064,2.455708
drift_gradual,2065,2.553716
drift_gradual,2066,2.182134
drift_gradual,2067,2.633636
drift_gradual,2068,2.398451
drift_gradual,2069,2.682994
drift_gradual,2070,2.428275
drift_gradual,2071,2.492673
drift_gradual,2072,2.787068
drift_gradual,2073,2.458399
drift_gradual,2074,2.685827
drift_gradual,2075,2.505857
drift_gradual,2076,2.562313
drift_gradual,2077,2.510494
drift_gradual,2078,2.627178
drift_gradual,2079,2.39717
drift_gradual,2080,2.352393
drift_gradual,2081,2.404214
drift_gradual,2082,2.514957
drift_gradual,2083,2.466877
drift_gradual,2084,2.606541
drift_gradual,2085,2.69571
drift_gradual,2086,2.353624
drift_gradual,2087,2.389908
drift_gradual,2088,2.284564
drift_gradual,2089,2.804556
drift_gradual,2090,2.5457
drift_gradual,2091,2.57197
drift_gradual,2092,2.298969
drift_gradual,2093,2.499825
drift_gradual,2094,2.576387
drift_gradual,2095,2.462086
drift_gradual,2096,2.661356
drift_gradual,2097,2.846775
drift_gradual,2098,2.357941
drift_gradual,2099,2.346687
drift_gradual,2100,2.368337
drift_gradual,2101,2.74093
drift_gradual,2102,2.656353
drift_gradual,2103,2.479671
drift_gradual,2104,2.505484
drift_gradual,2105,2.377518
drift_gradual,2106,2.633504
drift_gradual,2107,2.443015
drift_gradual,2108,2.460989
drift_gradual,2109,2.591318
drift_gradual,2110,2.471801
drift_gradual,2111,2.464755
drift_gradual,2112,2.501586
drift_gradual,2113,2.619303
drift_gradual,2114,2.746974
drift_gradual,2115,2.587823
drift_gradual,2116,2.620497
drift_gradual,2117,2.470022
drift_gradual,2118,2.39383
drift_gradual,2119,2.598098
drift_gradual,2120,2.525686
drift_gradual,2121,2.286606
drift_gradual,2122,2.45079
drift_gradual,2123,2.487565
drift_gradual,2124,2.423431
drift_gradual,2125,2.72226
drift_gradual,2126,2.571976
drift_gradual,2127,2.705976
drift_gradual,2128,2.539514
drift_gradual,2129,2.512208
drift_gradual,2130,2.35951
drift_gradual,2131,2.501789
drift_gradual,2132,2.501958
drift_gradual,2133,2.294933
drift_gradual,2134,2.419071
drift_gradual,2135,2.451508
drift_gradual,2136,2.562022
drift_gradual,2137,2.569203
drift_gradual,2138,2.412802
drift_gradual,2139,2.57033
drift_gradual,2140,2.472688
drift_gradual,2141,2.069557
drift_gradual,2142,2.427295
drift_gradual,2143,2.661848
drift_gradual,2144,2.247729
drift_gradual,2145,2.516904
drift_gradual,2146,2.737789
drift_gradual,2147,2.385908
drift_gradual,2148,2.500322
drift_gradual,2149,2.304398
drift_gradual,2150,2.744085
drift_gradual,2151,2.4875
drift_gradual,2152,2.506994
drift_gradual,2153,2.703145
drift_gradual,2154,2.599222
drift_gradual,2155,2.368656
drift_gradual,2156,2.402908
drift_gradual,2157,2.57424
drift_gradual,2158,2.406382
drift_gradual,2159,2.182414
drift_gradual,2160,2.492014
drift_gradual,2161,2.277968
drift_gradual,2162,2.742442
drift_gradual,2163,2.526518
drift_gradual,2164,2.364224
drift_gradual,2165,2.395205
drift_gradual,2166,2.21659
drift_gradual,2167,2.335081
drift_gradual,2168,2.652448
drift_gradual,2169,2.834768
drift_gradual,2170,2.608959
drift_gradual,2171,2.486194
drift_gradual,2172,2.435206
drift_gradual,2173,2.356526
drift_gradual,2174,2.808965
drift_gradual,2175,2.471688
drift_gradual,2176,2.817344
drift_gradual,2177,2.709028
drift_gradual,2178,2.238881
drift_gradual,2179,2.400107
drift_gradual,2180,2.399643
drift_gradual,2181,2.488023
drift_gradual,2182,2.490953
drift_gradual,2183,2.949436
drift_gradual,2184,2.338416
drift_gradual,2185,2.534345
drift_gradual,2186,2.592476
drift_gradual,2187,2.499764
drift_gradual,2188,2.516527
drift_gradual,2189,2.343279
drift_gradual,2190,2.515973
drift_gradual,2191,2.57671
drift_gradual,2192,2.54914
drift_gradual,2193,2.58553
drift_gradual,2194,2.711891
drift_gradual,2195,2.640545
drift_gradual,2196,2.510694
drift_gradual,2197,2.324236
drift_gradual,2198,2.409999
drift_gradual,2199,2.467055
drift_gradual,2200,2.537852
drift_gradual,2201,2.42825
drift_gradual,2202,2.35964
drift_gradual,2203,2.32177
drift_gradual,2204,2.252323
drift_gradual,2205,2.464757
drift_gradual,2206,2.27955
drift_gradual,2207,2.349921
drift_gradual,2208,2.440915
drift_gradual,2209,2.299612
drift_gradual,2210,2.556963
drift_gradual,2211,2.611033
drift_gradual,2212,2.417586
drift_gradual,2213,2.434446
drift_gradual,2214,2.580614
drift_gradual,2215,2.392901
drift_gradual,2216,2.38259
drift_gradual,2217,2.679475
drift_gradual,2218,2.632628
drift_gradual,2219,2.590233
drift_gradual,2220,2.638847
drift_gradual,2221,2.203408
drift_gradual,2222,2.703075
drift_gradual,2223,2.558809
drift_gradual,2224,2.651617
drift_gradual,2225,2.558074
drift_gradual,2226,2.507339
drift_gradual,2227,2.458704
drift_gradual,2228,2.555072
drift_gradual,2229,2.453238
drift_gradual,2230,2.630181
drift_gradual,2231,2.262032
drift_gradual,2232,2.418764
drift_gradual,2233,2.806723
drift_gradual,2234,2.406088
drift_gradual,2235,2.464197
drift_gradual,2236,2.367613
drift_gradual,2237,2.550377
drift_gradual,2238,2.38956
drift_gradual,2239,2.472158
drift_gradual,2240,2.62733
drift_gradual,2241,2.395185
drift_gradual,2242,2.618292
drift_gradual,2243,2.623334
drift_gradual,2244,2.658243
drift_gradual,2245,2.521081
drift_gradual,2246,2.986189
drift_gradual,2247,2.65818
drift_gradual,2248,2.548732
drift_gradual,2249,2.368611
drift_gradual,2250,2.485441
drift_gradual,2251,2.713949
drift_gradual,2252,2.75643
drift_gradual,2253,2.721749
drift_gradual,2254,2.617779
drift_gradual,2255,2.311651
drift_gradual,2256,2.573074
drift_gradual,2257,2.31379
drift_gradual,2258,2.276879
drift_gradual,2259,2.535874
drift_gradual,2260,2.57848
drift_gradual,2261,2.635507
drift_gradual,2262,2.57457
drift_gradual,2263,2.579738
drift_gradual,2264,2.352302
drift_gradual,2265,2.484253
drift_gradual,2266,2.273932
drift_gradual,2267,2.199495
drift_gradual,2268,2.611096
drift_gradual,2269,2.387031
drift_gradual,2270,2.630875
drift_gradual,2271,2.666252
drift_gradual,2272,2.407102
drift_gradual,2273,2.588547
drift_gradual,2274,2.400826
drift_gradual,2275,2.223118
drift_gradual,2276,2.518496
drift_gradual,2277,2.429369
drift_gradual,2278,2.433987
drift_gradual,2279,2.796301
drift_gradual,2280,2.271121
drift_gradual,2281,2.557431
drift_gradual,2282,2.350779
drift_gradual,2283,2.636239
drift_gradual,2284,2.544765
drift_gradual,2285,2.556902
drift_gradual,2286,2.358267
drift_gradual,2287,2.385162
drift_gradual,2288,2.639088
drift_gradual,2289,2.76562
drift_gradual,2290,2.572046
drift_gradual,2291,2.365387
drift_gradual,2292,2.550841
drift_gradual,2293,2.864121
drift_gradual,2294,2.515363
drift_gradual,2295,2.719276
drift_gradual,2296,2.388951
drift_gradual,2297,2.493687
drift_gradual,2298,2.592935
drift_gradual,2299,2.559599
drift_gradual,2300,2.385042
drift_gradual,2301,2.378572
drift_gradual,2302,2.648243
drift_gradual,2303,2.678733
drift_gradual,2304,2.726822
drift_gradual,2305,2.77059
drift_gradual,2306,2.520193
drift_gradual,2307,2.45332
drift_gradual,2308,2.702649
drift_gradual,2309,2.60696
drift_gradual,2310,2.352632
drift_gradual,2311,2.344955
drift_gradual,2312,2.57379
drift_gradual,2313,2.473409
drift_gradual,2314,2.496036
drift_gradual,2315,2.66088
drift_gradual,2316,2.613856
drift_gradual,2317,2.699481
drift_gradual,2318,2.21027
drift_gradual,2319,2.53801
drift_gradual,2320,2.604203
drift_gradual,2321,2.271012
drift_gradual,2322,2.401766
drift_gradual,2323,2.373927
drift_gradual,2324,2.503255
drift_gradual,2325,2.744178
drift_gradual,2326,2.803388
drift_gradual,2327,2.377857
drift_gradual,2328,2.578984
drift_gradual,2329,2.58382
drift_gradual,2330,2.558144
drift_gradual,2331,2.559847
drift_gradual,2332,2.545561
drift_gradual,2333,2.753136
drift_gradual,2334,2.66537
drift_gradual,2335,2.340977
drift_gradual,2336,2.619358
drift_gradual,2337,2.633856
drift_gradual,2338,2.547245
drift_gradual,2339,2.669714
drift_gradual,2340,2.528211
drift_gradual,2341,2.53007
drift_gradual,2342,2.518186
drift_gradual,2343,2.197263
drift_gradual,2344,2.48794
drift_gradual,2345,2.399762
drift_gradual,2346,2.322033
drift_gradual,2347,2.715103
drift_gradual,2348,2.575631
drift_gradual,2349,2.495525
drift_gradual,2350,2.415279
drift_gradual,2351,2.544425
drift_gradual,2352,2.648715
drift_gradual,2353,2.375955
drift_gradual,2354,2.499276
drift_gradual,2355,2.63021
drift_gradual,2356,2.2096
drift_gradual,2357,2.491365
drift_gradual,2358,2.435606
drift_gradual,2359,2.479926
drift_gradual,2360,2.424756
drift_gradual,2361,2.520644
drift_gradual,2362,2.788544
drift_gradual,2363,2.451412
drift_gradual,2364,2.543757
drift_gradual,2365,2.799212
drift_gradual,2366,2.417498
drift_gradual,2367,2.772201
drift_gradual,2368,2.500798
drift_gradual,2369,2.767284
drift_gradual,2370,2.61253
drift_gradual,2371,2.546066
drift_gradual,2372,2.490155
drift_gradual,2373,2.406394
drift_gradual,2374,2.511369
drift_gradual,2375,2.634604
drift_gradual,2376,2.498033
drift_gradual,2377,2.452507
drift_gradual,2378,2.462383
drift_gradual,2379,2.648871
drift_gradual,2380,2.683774
drift_gradual,2381,2.399927
drift_gradual,2382,2.399712
drift_gradual,2383,2.556904
drift_gradual,2384,2.72913
drift_gradual,2385,2.671899
drift_gradual,2386,2.312222
drift_gradual,2387,2.460389
drift_gradual,2388,2.360409
drift_gradual,2389,2.459873
drift_gradual,2390,2.740661
drift_gradual,2391,2.28661
drift_gradual,2392,2.25717
drift_gradual,2393,2.375717
drift_gradual,2394,2.543097
drift_gradual,2395,2.593113
drift_gradual,2396,2.565617
drift_gradual,2397,2.676353
drift_gradual,2398,2.235537
drift_gradual,2399,2.67825
drift_gradual,2400,2.453186
drift_gradual,2401,2.609724
drift_gradual,2402,2.301486
drift_gradual,2403,2.500744
drift_gradual,2404,2.535441
drift_gradual,2405,2.673363
drift_gradual,2406,2.262212
drift_gradual,2407,2.504613
drift_gradual,2408,2.337215
drift_gradual,2409,2.575824
drift_gradual,2410,2.616582
drift_gradual,2411,2.693076
drift_gradual,2412,2.419746
drift_gradual,2413,2.639084
drift_gradual,2414,2.704135
drift_gradual,2415,2.253513
drift_gradual,2416,2.591852
drift_gradual,2417,2.643777
drift_gradual,2418,2.461191
drift_gradual,2419,2.318384
drift_gradual,2420,2.641443
drift_gradual,2421,2.320074
drift_gradual,2422,2.473247
drift_gradual,2423,2.493981
drift_gradual,2424,2.607331
drift_gradual,2425,2.406005
drift_gradual,2426,2.397312
drift_gradual,2427,2.514837
drift_gradual,2428,2.650959
drift_gradual,2429,2.843118
drift_gradual,2430,2.273878
drift_gradual,2431,2.547301
drift_gradual,2432,2.33702
drift_gradual,2433,2.652822
drift_gradual,2434,2.359218
drift_gradual,2435,2.398803
drift_gradual,2436,2.411609
drift_gradual,2437,2.48857
drift_gradual,2438,2.54848
drift_gradual,2439,2.572555
drift_gradual,2440,2.499135
drift_gradual,2441,2.300516
drift_gradual,2442,2.609168
drift_gradual,2443,2.492056
drift_gradual,2444,2.67426
drift_gradual,2445,2.393839
drift_gradual,2446,2.259659
drift_gradual,2447,2.494896
drift_gradual,2448,2.694393
drift_gradual,2449,2.524141
drift_gradual,2450,2.47005
drift_gradual,2451,2.369448
drift_gradual,2452,2.763665
drift_gradual,2453,2.34556
drift_gradual,2454,2.391191
drift_gradual,2455,2.585505
drift_gradual,2456,2.221597
drift_gradual,2457,2.691189
drift_gradual,2458,2.593629
drift_gradual,2459,2.634885
drift_gradual,2460,2.583718
drift_gradual,2461,2.475831
drift_gradual,2462,2.340528
drift_gradual,2463,2.478989
drift_gradual,2464,2.353715
drift_gradual,2465,2.572923
drift_gradual,2466,2.621017
drift_gradual,2467,2.721521
drift_gradual,2468,2.555765
drift_gradual,2469,2.638686
drift_gradual,2470,2.455428
drift_gradual,2471,2.428258
drift_gradual,2472,2.571051
drift_gradual,2473,2.442029
drift_gradual,2474,2.540378
drift_gradual,2475,2.340821
drift_gradual,2476,2.367756
drift_gradual,2477,2.595311
drift_gradual,2478,2.633004
drift_gradual,2479,2.352152
drift_gradual,2480,2.600592
drift_gradual,2481,2.42009
drift_gradual,2482,2.502476
drift_gradual,2483,2.712542
drift_gradual,2484,2.621123
drift_gradual,2485,2.619381
drift_gradual,2486,2.786319
drift_gradual,2487,2.394418
drift_gradual,2488,2.352119
drift_gradual,2489,2.391682
drift_gradual,2490,2.461825
drift_gradual,2491,2.146817
drift_gradual,2492,2.468886
drift_gradual,2493,2.418314
drift_gradual,2494,2.617564
drift_gradual,2495,2.552863
drift_gradual,2496,2.409896
drift_gradual,2497,2.588494
drift_gradual,2498,2.608489
drift_gradual,2499,2.384718
drift_gradual,2500,2.426046
drift_gradual,2501,2.166196
drift_gradual,2502,2.336401
drift_gradual,2503,2.38863
drift_gradual,2504,2.511125
drift_gradual,2505,2.358193
drift_gradual,2506,2.422982
drift_gradual,2507,2.3162
drift_gradual,2508,2.525667
drift_gradual,2509,2.563857
drift_gradual,2510,2.560355
drift_gradual,2511,2.501854
drift_gradual,2512,2.268839
drift_gradual,2513,2.407007
drift_gradual,2514,2.438904
drift_gradual,2515,2.439506
drift_gradual,2516,2.511247
drift_gradual,2517,2.713831
drift_gradual,2518,2.621814
drift_gradual,2519,2.351872
drift_gradual,2520,2.60176
drift_gradual,2521,2.596045
drift_gradual,2522,2.37909
drift_gradual,2523,2.62733
drift_gradual,2524,2.475944
drift_gradual,2525,2.288507
drift_gradual,2526,2.56828
drift_gradual,2527,2.532544
drift_gradual,2528,2.465848
drift_gradual,2529,2.494382
drift_gradual,2530,2.392137
drift_gradual,2531,2.59152
drift_gradual,2532,2.493482
drift_gradual,2533,2.524967
drift_gradual,2534,2.553571
drift_gradual,2535,2.326812
drift_gradual,2536,2.365858
drift_gradual,2537,2.168508
drift_gradual,2538,2.584711
drift_gradual,2539,2.318168
drift_gradual,2540,2.519885
drift_gradual,2541,2.555648
drift_gradual,2542,2.590353
drift_gradual,2543,2.319397
drift_gradual,2544,2.490226
drift_gradual,2545,2.750542
drift_gradual,2546,2.757147
drift_gradual,2547,2.648098
drift_gradual,2548,2.550624
drift_gradual,2549,2.349234
drift_gradual,2550,2.607793
drift_gradual,2551,2.476297
drift_gradual,2552,2.584079
drift_gradual,2553,2.405073
drift_gradual,2554,2.47406
drift_gradual,2555,2.524622
drift_gradual,2556,2.536942
drift_gradual,2557,2.574058
drift_gradual,2558,2.413121
drift_gradual,2559,2.298507
drift_gradual,2560,2.743718
drift_gradual,2561,2.873388
drift_gradual,2562,2.567113
drift_gradual,2563,2.301401
drift_gradual,2564,2.384021
drift_gradual,2565,2.576368
drift_gradual,2566,2.701167
drift_gradual,2567,2.318066
drift_gradual,2568,2.48135
drift_gradual,2569,2.52939
drift_gradual,2570,2.629687
drift_gradual,2571,2.44846
drift_gradual,2572,2.265428
drift_gradual,2573,2.59318
drift_gradual,2574,2.668719
drift_gradual,2575,2.487611
drift_gradual,2576,2.560786
drift_gradual,2577,2.428826
drift_gradual,2578,2.373134
drift_gradual,2579,2.653964
drift_gradual,2580,2.558124
drift_gradual,2581,2.573555
drift_gradual,2582,2.725317
drift_gradual,2583,2.341774
drift_gradual,2584,2.417196
drift_gradual,2585,2.52369
drift_gradual,2586,2.415353
drift_gradual,2587,2.61747
drift_gradual,2588,2.47189
drift_gradual,2589,2.35112
drift_gradual,2590,2.509866
drift_gradual,2591,2.525551
drift_gradual,2592,2.640202
drift_gradual,2593,2.558971
drift_gradual,2594,2.569172
drift_gradual,2595,2.548044
drift_gradual,2596,2.471767
drift_gradual,2597,2.392567
drift_gradual,2598,2.543326
drift_gradual,2599,2.450031
drift_gradual,2600,2.753473
drift_gradual,2601,2.701327
drift_gradual,2602,2.594926
drift_gradual,2603,2.55677
drift_gradual,2604,2.486806
drift_gradual,2605,2.310831
drift_gradual,2606,2.467574
drift_gradual,2607,2.51521
drift_gradual,2608,2.534418
drift_gradual,2609,2.57043
drift_gradual,2610,2.6382
drift_gradual,2611,2.396177
drift_gradual,2612,2.397539
drift_gradual,2613,2.717629
drift_gradual,2614,2.615647
drift_gradual,2615,2.441384
drift_gradual,2616,2.483918
drift_gradual,2617,2.484593
drift_gradual,2618,2.504736
drift_gradual,2619,2.570902
drift_gradual,2620,2.880249
drift_gradual,2621,2.528463
drift_gradual,2622,2.59939
drift_gradual,2623,2.247028
drift_gradual,2624,2.427265
drift_gradual,2625,2.684322
drift_gradual,2626,2.560347
drift_gradual,2627,1.841633
drift_gradual,2628,2.601103
drift_gradual,2629,2.787725
drift_gradual,2630,2.200614
drift_gradual,2631,2.727908
drift_gradual,2632,2.084207
drift_gradual,2633,2.6407
drift_gradual,2634,2.498703
drift_gradual,2635,2.147504
drift_gradual,2636,2.566921
drift_gradual,2637,2.672626
drift_gradual,2638,2.554583
drift_gradual,2639,2.587724
drift_gradual,2640,2.438249
